route_id,route_name,station_order,station_name,minutes_from_previous,cumulative_minutes,source_note
MSB_VLCY,Chennai Beach to Velachery,1,Chennai Beach,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TMLP_MSB,Tirumalpur to Chennai Beach,25,Tirusulam,4,132,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TMLP_MSB,Tirumalpur to Chennai Beach,26,Meenambakkam,2,134,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TMLP_MSB,Tirumalpur to Chennai Beach,27,Pazhavanthangal,2,136,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TMLP_MSB,Tirumalpur to Chennai Beach,28,St Thomas Mount,3,139,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TMLP_MSB,Tirumalpur to Chennai Beach,29,Guindy,4,143,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TMLP_MSB,Tirumalpur to Chennai Beach,30,Saidapet,4,147,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TMLP_MSB,Tirumalpur to Chennai Beach,31,Mambalam,3,150,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TMLP_MSB,Tirumalpur to Chennai Beach,32,Kodambakkam,3,153,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TMLP_MSB,Tirumalpur to Chennai Beach,33,Nungambakkam,3,156,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TMLP_MSB,Tirumalpur to Chennai Beach,34,Chetpet,3,159,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TMLP_MSB,Tirumalpur to Chennai Beach,35,Chennai Egmore,3,162,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TMLP_MSB,Tirumalpur to Chennai Beach,36,Chennai Park,3,165,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TMLP_MSB,Tirumalpur to Chennai Beach,37,Chennai Fort,3,168,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TMLP_MSB,Tirumalpur to Chennai Beach,38,Chennai Beach,4,172,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,1,Chennai Beach,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,2,Chennai Fort,4,4,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,3,Chennai Park,3,7,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,4,Chennai Central,4,11,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,5,Basin Bridge,4,15,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,6,Vyasarpadi Jeeva,4,19,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,7,Perambur,3,22,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,8,Perambur Carriage Works,3,25,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,9,Perambur Loco Works,3,28,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,10,Villivakkam,4,32,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,11,Korattur,5,37,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,12,Pattaravakkam,4,41,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,13,Ambattur,4,45,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,14,Tirumullaivoyal,4,49,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,15,Annanur,3,52,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,16,Avadi,4,56,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,17,Hindu College,4,60,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,18,Pattabiram,4,64,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,19,Nemilichery,4,68,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,20,Tiruninravur,5,73,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,21,Veppampattu,5,78,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,22,Sevvapet Road,5,83,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,23,Putlur,4,87,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,24,Tiruvallur,5,92,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,25,Kadambattur,6,98,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,26,Senji Panambakkam,6,104,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,27,Manavur,5,109,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,28,Tiruvalangadu,6,115,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,29,Mosur,5,120,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,30,Puliyamangalam,5,125,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AJJ,Chennai Beach to Arakkonam,31,Arakkonam,6,131,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AJJ_MSB,Arakkonam to Chennai Beach,1,Arakkonam,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AJJ_MSB,Arakkonam to Chennai Beach,2,Puliyamangalam,6,6,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AJJ_MSB,Arakkonam to Chennai Beach,3,Mosur,5,11,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AJJ_MSB,Arakkonam to Chennai Beach,4,Tiruvalangadu,5,16,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AJJ_MSB,Arakkonam to Chennai Beach,5,Manavur,6,22,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AJJ_MSB,Arakkonam to Chennai Beach,6,Senji Panambakkam,5,27,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AJJ_MSB,Arakkonam to Chennai Beach,7,Kadambattur,6,33,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AJJ_MSB,Arakkonam to Chennai Beach,8,Tiruvallur,6,39,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AJJ_MSB,Arakkonam to Chennai Beach,9,Putlur,5,44,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AJJ_MSB,Arakkonam to Chennai Beach,10,Sevvapet Road,4,48,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AJJ_MSB,Arakkonam to Chennai Beach,11,Veppampattu,5,53,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AJJ_MSB,Arakkonam to Chennai Beach,12,Tiruninravur,5,58,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AJJ_MSB,Arakkonam to Chennai Beach,13,Nemilichery,5,63,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AJJ_MSB,Arakkonam to Chennai Beach,14,Pattabiram,4,67,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AJJ_MSB,Arakkonam to Chennai Beach,15,Hindu College,4,71,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AJJ_MSB,Arakkonam to Chennai Beach,16,Avadi,4,75,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AJJ_MSB,Arakkonam to Chennai Beach,17,Annanur,4,79,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AJJ_MSB,Arakkonam to Chennai Beach,18,Tirumullaivoyal,3,82,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AJJ_MSB,Arakkonam to Chennai Beach,19,Ambattur,4,86,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AJJ_MSB,Arakkonam to Chennai Beach,20,Pattaravakkam,4,90,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AJJ_MSB,Arakkonam to Chennai Beach,21,Korattur,4,94,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AJJ_MSB,Arakkonam to Chennai Beach,22,Villivakkam,5,99,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
